property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date
BLR-11936,Basavanagudi,12.939118,77.568641,Godrej Properties,Villa,Semi-furnished,Ready to Move,4791,5,4,1,2,2,4,0,7,2.86,0.74,5.57,4.58,8.2,8,7,101904546,94,87,5.18,0.0611,2021-08-10
BLR-11937,Koramangala,12.930387,77.612232,Assetz Property Group,Plot,Semi-furnished,Ready to Move,2126,0,0,0,1,0,0,11,18,3.07,6.05,1.12,4.97,8.0,7,8,22297396,77,46,10.82,0.0774,2021-06-08
BLR-11938,Bannerghatta Road,12.860747,77.579482,Brigade Group,Villa,Unfurnished,New Launch,2375,3,2,2,2,1,2,4,20,6.28,5.37,0.52,12.43,5.6,8,5,27742227,61,58,15.42,0.1087,2021-10-01
BLR-11939,Jayanagar,12.91047,77.572267,Puravankara,Builder Floor,Semi-furnished,Resale,2612,2,2,0,1,6,12,4,3,2.67,2.39,0.93,7.22,7.8,6,4,38296690,69,48,5.12,0.035,2021-05-23
BLR-11940,Rajajinagar,12.980773,77.551691,Mantri Developers,Villa,Unfurnished,New Launch,3856,5,4,1,1,2,3,23,2,2.84,1.19,0.81,4.76,8.2,9,9,52415114,96,82,8.09,0.0817,2021-12-20
BLR-11941,Yelahanka,13.0914,77.598242,Godrej Properties,Villa,Fully-furnished,Ready to Move,3586,5,3,1,2,1,2,0,14,6.52,5.66,7.15,13.33,5.4,9,4,48351699,43,61,16.1,0.1599,2020-04-07
BLR-11942,BTM Layout,12.905749,77.618019,Lodha Group,Villa,Unfurnished,Resale,2324,3,2,1,1,1,3,23,20,2.98,2.04,7.26,7.75,7.6,5,10,26869436,82,34,8.49,0.0959,2022-04-11
BLR-11943,Hennur,13.041302,77.640155,Shriram Properties,Builder Floor,Unfurnished,New Launch,2431,4,3,1,0,16,21,15,20,3.31,0.73,1.37,9.19,7.3,8,5,15840394,55,88,10.42,0.107,2023-08-18
BLR-11944,BTM Layout,12.92551,77.611232,Puravankara,Plot,Unfurnished,Resale,2712,0,0,0,2,0,0,0,14,3.52,5.85,3.23,5.43,7.8,7,9,23330064,56,82,11.07,0.0742,2021-07-29
BLR-11945,Rajajinagar,12.973413,77.559699,Sobha Ltd,Villa,Semi-furnished,New Launch,3835,4,2,3,2,3,2,20,17,1.68,5.13,3.01,3.79,8.8,7,10,65170715,65,64,5.79,0.0962,2022-06-23
BLR-11946,Hennur,13.052395,77.645305,Sobha Ltd,Builder Floor,Fully-furnished,New Launch,2163,5,4,0,1,5,12,25,19,4.67,3.38,5.4,10.53,6.6,10,5,16901282,66,78,13.12,0.1263,2022-11-26
BLR-11947,JP Nagar,12.914324,77.589688,Godrej Properties,Apartment,Semi-furnished,Resale,1013,2,2,2,0,2,10,10,5,4.15,6.37,2.99,6.39,7.4,7,9,11158492,33,83,9.2,0.0961,2024-01-12
BLR-11948,Indiranagar,12.971023,77.655046,Mantri Developers,Apartment,Unfurnished,Resale,2310,2,1,2,1,12,23,6,8,0.49,7.44,1.31,6.55,8.8,9,5,45089165,75,73,6.28,0.0769,2020-09-17
BLR-11949,Marathahalli,12.966879,77.708366,Lodha Group,Apartment,Semi-furnished,Resale,1999,4,4,1,1,4,6,9,6,5.58,3.35,9.15,12.34,5.9,6,7,17750077,47,44,11.54,0.0814,2020-09-17
BLR-11950,Indiranagar,12.975587,77.639742,Prestige Group,Apartment,Semi-furnished,Resale,514,2,1,2,1,1,15,5,5,2.23,4.21,4.37,4.91,8.4,6,7,12127550,60,45,5.23,0.1085,2024-02-13
BLR-11951,Kanakapura Road,12.863937,77.549323,Sobha Ltd,Apartment,Semi-furnished,New Launch,1299,1,1,1,1,2,3,1,12,11.24,4.25,2.94,12.94,3.6,7,8,12473773,33,29,12.51,0.1677,2023-10-19
BLR-11952,Sarjapur Road,12.905287,77.671038,Brigade Group,Apartment,Semi-furnished,Resale,2833,5,4,1,0,3,4,25,5,10.37,1.13,9.64,11.09,4.2,8,7,22013079,82,28,12.25,0.1302,2022-05-31
BLR-11953,BTM Layout,12.909214,77.623035,Prestige Group,Apartment,Fully-furnished,Resale,1608,3,2,0,1,1,8,1,16,1.99,1.49,5.75,7.59,8.1,9,10,25955787,54,76,10.55,0.0992,2021-08-23
BLR-11954,Sarjapur Road,12.893212,77.673498,Puravankara,Apartment,Fully-furnished,New Launch,2128,2,2,1,1,15,15,21,18,9.63,4.22,1.45,12.21,4.3,10,6,17660221,49,51,17.54,0.1418,2022-01-15
BLR-11955,Sarjapur Road,12.903593,77.675662,Godrej Properties,Apartment,Semi-furnished,New Launch,2406,5,4,0,0,5,11,12,10,7.5,4.95,5.62,11.59,5.3,5,9,19318105,76,66,11.73,0.1479,2020-09-22
BLR-11956,Rajajinagar,12.972644,77.551907,Salarpuria Sattva,Villa,Fully-furnished,Resale,2604,5,4,3,1,2,2,3,4,2.28,4.98,7.52,4.63,8.4,8,4,49455095,84,71,10.76,0.0558,2020-06-18
BLR-11957,Kanakapura Road,12.87836,77.54993,Prestige Group,Penthouse,Semi-furnished,New Launch,3586,3,4,3,1,16,16,19,12,3.1,2.71,7.85,11.44,7.0,8,10,30247854,80,59,17.27,0.1663,2024-07-13
BLR-11958,Yelahanka,13.087838,77.584761,Puravankara,Apartment,Unfurnished,Resale,2700,4,4,0,0,19,21,12,7,10.61,5.45,5.01,12.97,3.8,8,8,15096211,51,83,14.26,0.1407,2023-04-06
BLR-11959,Electronic City,12.832799,77.660656,Mantri Developers,Apartment,Semi-furnished,Resale,1692,3,3,0,1,5,22,7,12,8.12,3.93,9.31,17.01,4.2,10,7,12006015,76,91,16.69,0.1739,2022-12-01
BLR-11960,Bannerghatta Road,12.86665,77.596236,Puravankara,Apartment,Unfurnished,Ready to Move,557,2,2,0,0,10,24,16,17,6.09,3.26,6.46,11.67,5.8,6,10,5652947,78,91,13.66,0.1014,2020-02-15
BLR-11961,Malleswaram,13.00261,77.549972,Prestige Group,Villa,Unfurnished,Ready to Move,3508,4,2,1,1,1,2,25,8,2.14,5.34,0.45,5.94,8.3,6,8,50343305,87,36,9.26,0.0459,2023-10-29
BLR-11962,Koramangala,12.944897,77.631743,Shriram Properties,Apartment,Unfurnished,New Launch,2434,4,3,0,0,8,18,20,10,3.53,2.76,1.83,5.0,7.8,6,8,29501395,61,75,9.1,0.0839,2024-11-21
BLR-11963,Basavanagudi,12.951766,77.559624,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,1767,2,1,0,1,3,19,19,4,3.49,0.4,8.05,4.39,7.9,9,8,19430550,56,54,6.84,0.0736,2020-12-28
BLR-11964,Rajajinagar,12.977161,77.542131,Puravankara,Apartment,Unfurnished,Resale,1600,4,3,0,1,8,8,19,6,2.13,5.74,5.0,5.72,8.3,7,6,16979386,42,75,6.24,0.0771,2023-03-30
BLR-11965,Hebbal,13.029285,77.601587,Sobha Ltd,Builder Floor,Semi-furnished,Resale,1261,3,2,1,0,2,14,22,15,0.32,3.31,7.82,6.46,8.9,7,4,14498801,84,25,12.07,0.137,2021-11-29
BLR-11966,Rajajinagar,12.989089,77.540318,Brigade Group,Apartment,Unfurnished,Resale,1110,3,2,1,0,8,12,21,2,1.47,1.71,5.86,6.19,8.5,7,7,13081040,36,77,6.55,0.0962,2022-06-05
BLR-11967,Kanakapura Road,12.878142,77.560359,Assetz Property Group,Villa,Fully-furnished,Resale,3883,4,2,2,2,2,4,20,20,3.68,7.67,3.98,11.03,6.9,8,4,32739645,78,60,12.97,0.179,2023-03-17
BLR-11968,Kanakapura Road,12.859326,77.557724,Brigade Group,Builder Floor,Fully-furnished,Resale,1923,2,1,0,1,1,17,6,11,8.46,6.84,1.81,13.11,4.6,8,10,13380858,48,48,18.3,0.1287,2024-10-22
BLR-11969,Sarjapur Road,12.904911,77.670328,Assetz Property Group,Villa,Unfurnished,Ready to Move,2337,5,2,3,1,3,3,16,2,11.17,2.21,2.28,11.06,3.9,10,5,21581899,60,66,13.56,0.1109,2024-02-15
BLR-11970,Hebbal,13.022363,77.596985,Salarpuria Sattva,Apartment,Fully-furnished,Resale,2441,2,2,1,1,4,13,2,8,4.93,5.73,9.96,5.65,7.2,5,8,33895284,38,73,12.43,0.0938,2024-07-09
BLR-11971,Hebbal,13.036735,77.612718,Shriram Properties,Builder Floor,Unfurnished,New Launch,1569,5,5,2,1,14,14,6,7,1.82,1.04,8.07,7.5,8.1,10,9,16278661,47,57,10.79,0.1005,2023-02-02
BLR-11972,Indiranagar,12.985143,77.644108,Assetz Property Group,Apartment,Fully-furnished,Ready to Move,2598,4,3,1,1,6,6,18,18,2.92,3.53,2.01,5.57,8.0,6,4,52536760,83,68,7.26,0.056,2021-03-20
BLR-11973,Basavanagudi,12.935381,77.565496,Salarpuria Sattva,Plot,Semi-furnished,Resale,1054,0,0,0,1,0,0,13,4,2.44,3.55,0.41,5.12,8.3,10,4,8797956,60,73,9.68,0.0782,2020-09-17
BLR-11974,Malleswaram,13.011588,77.554013,Assetz Property Group,Penthouse,Unfurnished,Ready to Move,4481,3,4,3,1,22,22,5,11,2.6,5.37,4.06,6.25,8.0,9,7,99940316,36,59,3.99,0.0353,2022-05-30
BLR-11975,Sarjapur Road,12.917805,77.685526,Salarpuria Sattva,Villa,Semi-furnished,Ready to Move,2066,5,2,3,2,2,3,10,10,6.91,2.22,8.92,11.53,5.5,6,9,24108365,45,82,12.73,0.1685,2021-10-30
BLR-11976,Whitefield,12.979356,77.753868,Brigade Group,Apartment,Unfurnished,Ready to Move,921,2,2,1,1,8,25,1,14,3.12,2.39,4.57,17.28,6.2,9,6,11283275,37,70,9.91,0.1135,2022-04-16
BLR-11977,Indiranagar,12.96616,77.654204,Assetz Property Group,Apartment,Fully-furnished,Resale,1852,4,4,2,0,6,19,3,15,1.56,1.89,8.28,6.49,8.4,9,9,47957818,43,84,7.55,0.1029,2022-08-12
BLR-11978,KR Puram,13.019172,77.710652,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,1982,5,5,0,1,12,13,7,14,2.24,4.08,1.05,13.64,7.1,8,6,15743813,73,67,17.76,0.1308,2021-02-03
BLR-11979,Hennur,13.047412,77.637652,Godrej Properties,Apartment,Fully-furnished,Resale,2012,2,1,2,1,17,21,16,19,3.89,6.3,0.89,9.63,7.0,6,8,16802988,65,40,14.86,0.1268,2021-02-22
BLR-11980,Hennur,13.039538,77.628078,Godrej Properties,Apartment,Fully-furnished,Resale,1398,1,1,2,1,4,25,5,3,5.06,3.81,4.08,8.38,6.7,7,7,12146738,77,45,12.16,0.1447,2023-11-17
BLR-11981,Malleswaram,13.001747,77.574158,Puravankara,Villa,Fully-furnished,Ready to Move,3705,3,2,2,2,2,3,12,3,2.9,6.36,6.69,4.02,8.2,8,6,63668276,33,75,7.51,0.0722,2021-12-25
BLR-11982,Koramangala,12.924375,77.627126,Sobha Ltd,Villa,Semi-furnished,Resale,2958,3,3,1,2,1,3,3,4,2.15,4.2,5.77,6.32,8.2,7,4,76878700,33,25,5.47,0.0508,2023-11-10
BLR-11983,BTM Layout,12.920141,77.602674,Lodha Group,Apartment,Semi-furnished,Ready to Move,883,2,1,1,0,15,24,19,12,0.77,3.96,2.12,5.79,8.8,8,6,11252950,70,73,12.39,0.1257,2021-08-02
BLR-11984,JP Nagar,12.892892,77.574836,Assetz Property Group,Apartment,Fully-furnished,Resale,2065,3,3,0,1,9,10,23,3,1.27,2.47,2.24,9.01,8.1,5,5,18456007,36,76,8.96,0.0997,2024-06-05
BLR-11985,Marathahalli,12.952641,77.706518,Mantri Developers,Villa,Fully-furnished,Resale,4828,4,4,1,1,1,3,9,17,4.57,5.08,2.19,12.31,6.3,6,10,63020558,88,39,8.3,0.1128,2024-08-01
BLR-11986,HSR Layout,12.917074,77.633005,Puravankara,Builder Floor,Semi-furnished,New Launch,909,3,3,0,0,11,15,13,4,2.88,3.13,9.92,7.35,7.7,5,9,11202877,37,44,7.19,0.1255,2021-04-27
BLR-11987,Devanahalli,13.117181,77.725106,Mantri Developers,Villa,Fully-furnished,Ready to Move,3434,5,4,2,1,1,4,25,12,7.4,2.99,3.3,21.49,3.8,9,9,23826009,87,48,17.44,0.1814,2021-05-24
BLR-11988,Kanakapura Road,12.860164,77.557047,Puravankara,Plot,Fully-furnished,Ready to Move,2206,0,0,0,1,0,0,9,18,9.32,7.75,1.7,13.04,4.3,7,8,10688008,35,28,14.25,0.1593,2023-06-28
BLR-11989,BTM Layout,12.907992,77.610691,Sobha Ltd,Builder Floor,Semi-furnished,New Launch,1067,3,2,2,1,10,10,7,2,1.72,5.8,2.5,7.28,8.2,8,7,14350689,57,62,9.24,0.1024,2020-04-17
BLR-11990,Sarjapur Road,12.918985,77.69676,Lodha Group,Villa,Fully-furnished,Resale,4161,4,3,3,1,3,4,7,12,9.39,0.41,0.32,12.52,4.4,10,9,53516181,69,63,15.76,0.1564,2023-02-01
BLR-11991,JP Nagar,12.912977,77.584262,Mantri Developers,Apartment,Semi-furnished,Ready to Move,1078,1,1,1,0,3,4,25,2,4.88,5.49,1.95,6.61,7.1,7,8,9113142,62,92,6.94,0.0745,2020-06-01
BLR-11992,Whitefield,12.956444,77.739405,Prestige Group,Plot,Semi-furnished,Resale,1455,0,0,0,1,0,0,0,9,4.02,1.22,7.69,15.78,6.0,9,7,12480506,87,66,11.39,0.1496,2024-12-16
BLR-11993,Koramangala,12.923304,77.621114,Puravankara,Apartment,Fully-furnished,Ready to Move,1379,2,2,2,1,4,4,24,8,2.9,6.41,1.84,6.09,7.9,8,10,22080184,45,46,8.28,0.0693,2022-05-05
BLR-11994,Sarjapur Road,12.909238,77.689061,Salarpuria Sattva,Apartment,Semi-furnished,Resale,1351,1,1,1,0,12,21,20,13,5.98,0.7,9.56,12.36,5.8,9,4,11311115,68,63,16.14,0.1145,2021-09-03
BLR-11995,Malleswaram,13.001031,77.560543,Lodha Group,Apartment,Fully-furnished,Ready to Move,1352,2,1,0,1,6,17,13,19,1.4,2.63,5.13,4.93,8.7,10,6,23380733,30,66,6.4,0.0371,2022-04-13
BLR-11996,BTM Layout,12.920835,77.60449,Salarpuria Sattva,Plot,Semi-furnished,Ready to Move,814,0,0,0,2,0,0,14,10,3.5,0.72,3.93,5.75,7.7,6,10,7443083,94,83,9.32,0.0702,2024-11-22
BLR-11997,Sarjapur Road,12.906436,77.66825,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,2047,5,4,0,1,2,20,22,9,7.07,6.3,8.34,10.78,5.6,7,4,15798002,72,25,16.34,0.1615,2023-07-13
BLR-11998,Sarjapur Road,12.916557,77.694241,Godrej Properties,Apartment,Unfurnished,New Launch,1146,1,1,0,0,2,6,17,10,9.0,3.18,9.88,12.41,4.5,8,5,8441687,67,90,16.03,0.1378,2023-04-23
BLR-11999,Malleswaram,13.007462,77.575771,Assetz Property Group,Villa,Semi-furnished,Ready to Move,3090,5,2,1,2,3,4,8,9,2.24,4.46,2.47,4.48,8.4,7,8,63491484,38,80,5.05,0.0654,2021-04-01
BLR-12000,BTM Layout,12.903572,77.597794,Lodha Group,Plot,Semi-furnished,New Launch,1991,0,0,0,1,0,0,4,4,0.78,0.25,7.02,7.57,8.6,10,6,18222425,38,40,10.2,0.0748,2023-05-28
BLR-12001,KR Puram,13.021796,77.710564,Assetz Property Group,Apartment,Semi-furnished,Ready to Move,2235,2,2,0,0,11,13,9,14,5.45,1.0,6.65,13.75,5.8,5,4,15139901,92,71,13.54,0.1566,2021-03-01
BLR-12002,Marathahalli,12.968509,77.712192,Prestige Group,Plot,Semi-furnished,Resale,1791,0,0,0,2,0,0,19,11,1.4,5.47,9.08,12.75,7.5,6,8,12172297,71,59,14.64,0.1142,2024-09-02
BLR-12003,Rajajinagar,12.994374,77.567141,Assetz Property Group,Apartment,Unfurnished,Ready to Move,1212,2,1,0,1,12,25,3,3,1.81,3.77,8.4,3.91,8.7,8,10,19059502,33,76,10.97,0.0456,2023-10-05
BLR-12004,KR Puram,13.005735,77.710782,Assetz Property Group,Villa,Fully-furnished,Resale,2261,3,3,1,2,1,4,25,12,7.85,6.32,6.0,13.15,4.9,8,7,18106526,46,42,15.85,0.135,2024-09-13
BLR-12005,Koramangala,12.947887,77.632384,Brigade Group,Builder Floor,Semi-furnished,Resale,2091,4,4,1,0,3,3,15,9,1.61,0.8,1.63,4.87,8.6,7,6,37707360,79,39,8.96,0.0601,2024-05-18
BLR-12006,Malleswaram,13.010564,77.576518,Shriram Properties,Apartment,Unfurnished,Resale,1568,4,4,2,1,11,14,6,10,1.86,0.86,7.4,4.75,8.5,9,7,26740772,96,36,3.79,0.0678,2023-09-18
BLR-12007,Electronic City,12.844159,77.671253,Brigade Group,Apartment,Unfurnished,Resale,1444,1,1,2,0,11,13,6,10,1.73,7.26,0.42,16.43,6.8,5,5,11780706,83,55,15.4,0.1347,2022-11-10
BLR-12008,Malleswaram,13.008264,77.571289,Brigade Group,Builder Floor,Unfurnished,New Launch,667,3,3,0,0,6,24,23,7,2.66,2.58,5.33,4.8,8.2,7,4,9266880,42,78,6.6,0.0828,2023-04-15
BLR-12009,BTM Layout,12.916557,77.616295,Brigade Group,Apartment,Semi-furnished,Ready to Move,640,2,2,2,0,10,13,0,18,1.39,1.24,7.72,6.56,8.5,9,10,13348946,58,37,12.8,0.0843,2022-10-05
BLR-12010,Marathahalli,12.951079,77.700925,Mantri Developers,Apartment,Semi-furnished,New Launch,643,1,1,1,0,16,24,10,9,1.73,7.39,5.35,11.75,7.5,6,4,6952893,49,87,14.15,0.117,2023-02-06
BLR-12011,BTM Layout,12.904773,77.599082,Prestige Group,Plot,Unfurnished,Ready to Move,2254,0,0,0,1,0,0,2,3,1.84,0.54,1.63,7.45,8.1,5,7,21331557,85,61,11.59,0.1131,2023-07-26
BLR-12012,Jayanagar,12.926253,77.589461,Sobha Ltd,Villa,Unfurnished,New Launch,2672,4,2,3,1,1,2,23,5,0.87,2.2,6.18,5.07,8.9,9,6,46510474,40,92,3.93,0.0471,2023-04-14
BLR-12013,Kanakapura Road,12.873767,77.556233,Godrej Properties,Apartment,Semi-furnished,Ready to Move,1612,4,3,0,1,5,14,4,17,5.26,6.71,9.92,11.65,6.1,7,7,13354662,30,58,13.8,0.1688,2021-10-28
BLR-12014,Koramangala,12.935524,77.62949,Lodha Group,Builder Floor,Semi-furnished,Ready to Move,1733,4,3,1,1,12,25,9,7,1.47,5.69,5.26,5.51,8.6,8,6,28693217,59,28,10.05,0.055,2020-06-17
BLR-12015,Malleswaram,12.996319,77.556364,Puravankara,Plot,Unfurnished,New Launch,1803,0,0,0,1,0,0,2,15,2.17,5.02,5.14,4.97,8.4,6,7,21026741,46,81,9.27,0.0743,2022-01-11
BLR-12016,Marathahalli,12.949513,77.71514,Puravankara,Builder Floor,Unfurnished,New Launch,1168,2,2,0,0,13,13,22,10,4.66,1.65,4.91,13.29,6.1,8,5,8018399,38,86,10.08,0.1007,2024-08-12
BLR-12017,Malleswaram,12.994176,77.569005,Brigade Group,Apartment,Unfurnished,Ready to Move,712,2,2,0,1,10,10,14,5,2.98,4.34,9.19,3.74,8.2,7,6,10713780,52,78,6.82,0.0867,2020-11-21
BLR-12018,Electronic City,12.851523,77.655554,Assetz Property Group,Apartment,Unfurnished,Resale,1651,4,4,2,0,3,4,16,10,2.63,1.14,8.23,14.9,6.7,6,10,11257483,54,50,14.88,0.1595,2023-04-19
BLR-12019,Jayanagar,12.938303,77.574357,Prestige Group,Apartment,Semi-furnished,Resale,1764,3,3,1,0,15,21,24,10,0.34,7.42,5.78,4.3,9.2,6,6,31334380,34,28,8.8,0.0668,2020-06-14
BLR-12020,Rajajinagar,12.988785,77.538552,Mantri Developers,Apartment,Semi-furnished,Ready to Move,2040,3,3,0,0,11,12,0,7,1.06,3.94,2.62,6.37,8.6,8,4,41136723,51,71,4.58,0.0697,2024-07-19
BLR-12021,Devanahalli,13.102285,77.706429,Assetz Property Group,Plot,Unfurnished,Ready to Move,2368,0,0,0,1,0,0,1,18,13.36,5.34,4.87,18.92,1.8,10,8,10511400,86,74,22.0,0.1842,2023-07-11
BLR-12022,Electronic City,12.846246,77.650079,Salarpuria Sattva,Apartment,Semi-furnished,Resale,2713,3,3,0,1,15,21,16,13,8.69,0.64,1.33,15.18,4.2,7,6,19106520,89,81,17.26,0.1434,2020-08-27
BLR-12023,HSR Layout,12.920462,77.659175,Salarpuria Sattva,Apartment,Unfurnished,Resale,2093,3,2,1,0,2,14,1,19,2.07,6.92,2.62,9.02,7.8,10,5,30437276,87,36,13.0,0.1147,2023-01-24
BLR-12024,Marathahalli,12.948123,77.710661,Brigade Group,Builder Floor,Semi-furnished,Resale,1999,2,1,0,0,2,4,5,8,2.74,7.86,4.9,12.84,7.0,5,5,20104190,34,51,11.65,0.1373,2024-01-14
BLR-12025,Electronic City,12.847473,77.65828,Shriram Properties,Apartment,Fully-furnished,Ready to Move,2059,3,3,1,0,2,3,12,7,7.09,1.45,9.96,15.43,4.8,8,6,15740596,65,88,17.29,0.1426,2024-07-20
BLR-12026,Electronic City,12.859525,77.66161,Godrej Properties,Apartment,Unfurnished,Resale,877,2,1,1,0,2,22,12,7,8.5,1.79,1.84,14.42,4.4,8,10,6380876,51,77,17.92,0.1747,2022-09-13
BLR-12027,Yelahanka,13.115327,77.592287,Brigade Group,Apartment,Fully-furnished,Resale,1745,5,5,1,1,13,14,5,3,5.6,6.3,2.83,15.98,5.4,9,7,15554206,59,86,15.63,0.135,2024-09-20
BLR-12028,Yelahanka,13.113509,77.584176,Lodha Group,Apartment,Unfurnished,Resale,1274,2,1,0,1,1,5,1,9,10.88,4.62,3.89,15.82,3.3,10,9,10386589,65,48,17.77,0.1453,2020-07-10
BLR-12029,BTM Layout,12.930088,77.607915,Shriram Properties,Apartment,Fully-furnished,Resale,1569,3,2,2,0,4,4,16,13,3.6,7.89,6.56,4.84,7.8,7,6,17073508,87,86,10.14,0.0856,2021-12-16
BLR-12030,JP Nagar,12.898975,77.600087,Salarpuria Sattva,Plot,Fully-furnished,Resale,2979,0,0,0,1,0,0,23,18,1.09,3.92,4.21,8.1,8.3,10,8,20578504,87,91,11.65,0.1117,2024-11-24
BLR-12031,KR Puram,13.023702,77.697373,Shriram Properties,Plot,Unfurnished,Resale,2571,0,0,0,1,0,0,24,5,3.33,0.24,8.63,12.55,6.8,9,6,7717901,58,45,11.75,0.1582,2022-04-25
BLR-12032,Malleswaram,12.990712,77.572791,Brigade Group,Apartment,Unfurnished,Resale,2804,3,2,1,1,4,8,3,13,2.63,5.2,2.15,3.18,8.5,8,6,42728484,53,30,5.56,0.0638,2021-05-18
BLR-12033,Yelahanka,13.095543,77.609889,Assetz Property Group,Apartment,Fully-furnished,Resale,582,1,1,1,0,9,16,19,11,2.71,0.65,4.45,13.88,6.8,8,8,5184740,97,59,14.55,0.1324,2020-07-06
BLR-12034,Rajajinagar,12.978624,77.544184,Mantri Developers,Apartment,Semi-furnished,New Launch,1276,1,1,2,1,1,18,3,20,0.36,3.83,8.06,5.52,9.0,10,4,25041292,48,82,9.61,0.0607,2020-12-12
BLR-12035,Malleswaram,13.008768,77.573275,Mantri Developers,Apartment,Unfurnished,Resale,693,1,1,0,1,11,15,15,3,0.38,1.88,3.89,4.73,9.1,8,9,11233461,78,37,6.81,0.0302,2021-11-24
BLR-12036,Bannerghatta Road,12.885464,77.595621,Sobha Ltd,Builder Floor,Fully-furnished,Resale,667,1,1,0,0,1,3,4,7,7.62,4.56,2.42,9.58,5.5,7,4,7279054,39,94,10.25,0.1545,2024-02-12
BLR-12037,Yelahanka,13.088081,77.605044,Sobha Ltd,Villa,Semi-furnished,Ready to Move,2900,5,4,1,2,1,3,13,3,10.39,1.06,6.25,13.0,3.9,8,5,25595939,49,71,16.91,0.1367,2022-02-19
BLR-12038,Marathahalli,12.968535,77.697614,Prestige Group,Builder Floor,Unfurnished,Ready to Move,2916,4,3,0,0,15,16,3,6,4.97,2.17,3.22,11.17,6.3,7,4,28168525,50,35,12.94,0.1307,2023-09-20
BLR-12039,HSR Layout,12.926152,77.649125,Assetz Property Group,Plot,Semi-furnished,Ready to Move,1678,0,0,0,1,0,0,10,12,0.51,7.07,3.16,7.78,8.6,6,7,15809916,52,54,13.75,0.0769,2022-08-06
BLR-12040,Jayanagar,12.923488,77.593751,Puravankara,Apartment,Unfurnished,Resale,2313,5,5,2,0,3,9,4,6,0.24,1.03,5.38,5.35,9.1,8,6,38866202,52,90,9.19,0.0747,2023-02-09
BLR-12041,Whitefield,12.960039,77.74625,Salarpuria Sattva,Apartment,Unfurnished,New Launch,1299,3,3,0,1,10,12,7,15,2.65,3.7,8.42,16.48,6.5,10,5,14933750,85,64,13.96,0.1407,2023-05-10
BLR-12042,Electronic City,12.859823,77.677603,Salarpuria Sattva,Plot,Semi-furnished,Resale,770,0,0,0,2,0,0,25,11,8.4,4.84,8.69,15.34,4.3,10,8,4968220,82,69,17.13,0.1481,2024-01-08
BLR-12043,Koramangala,12.948319,77.632806,Brigade Group,Apartment,Semi-furnished,Resale,2344,2,1,0,1,3,11,16,18,3.66,3.82,2.39,4.88,7.8,8,10,33895083,62,93,10.73,0.0779,2020-09-19
BLR-12044,Malleswaram,13.000042,77.559591,Prestige Group,Builder Floor,Unfurnished,Ready to Move,2933,4,3,2,1,6,12,20,2,0.63,0.98,3.21,4.94,9.0,9,6,36124212,52,52,9.41,0.0382,2021-05-24
BLR-12045,JP Nagar,12.918349,77.575163,Salarpuria Sattva,Builder Floor,Fully-furnished,New Launch,1863,3,3,1,0,7,15,4,13,3.92,5.43,3.24,6.28,7.5,5,10,23615569,30,39,11.89,0.0721,2024-07-15
BLR-12046,Rajajinagar,12.974839,77.549113,Sobha Ltd,Villa,Unfurnished,Resale,2099,5,2,2,2,3,3,0,5,2.79,2.98,7.79,4.94,8.1,6,5,43953939,64,45,5.7,0.0729,2020-08-19
BLR-12047,BTM Layout,12.925167,77.599213,Prestige Group,Apartment,Semi-furnished,New Launch,2158,4,4,2,0,4,5,19,13,3.58,6.6,6.17,5.19,7.8,7,4,19753107,41,32,13.57,0.0718,2023-03-30
BLR-12048,Marathahalli,12.949761,77.686156,Salarpuria Sattva,Apartment,Unfurnished,Resale,561,1,1,1,0,8,18,24,20,2.09,3.68,4.31,10.21,7.6,10,8,6161675,51,75,14.04,0.1286,2022-05-04
BLR-12049,Bannerghatta Road,12.885403,77.582778,Shriram Properties,Villa,Unfurnished,Ready to Move,2211,3,3,1,1,1,4,14,17,9.94,2.36,2.88,9.67,4.6,10,6,19740827,78,57,11.55,0.1438,2024-12-24
BLR-12050,Koramangala,12.928732,77.623737,Shriram Properties,Apartment,Unfurnished,Ready to Move,1314,3,3,2,1,3,19,15,12,3.66,7.0,3.75,5.72,7.7,6,8,20996380,73,42,6.05,0.0878,2023-04-22
BLR-12051,Malleswaram,12.992164,77.550083,Lodha Group,Builder Floor,Fully-furnished,Resale,1163,3,2,1,0,15,22,5,11,0.27,5.28,3.01,5.34,9.1,7,9,22798601,44,85,5.8,0.0567,2021-10-20
BLR-12052,Marathahalli,12.968136,77.713692,Salarpuria Sattva,Apartment,Fully-furnished,Ready to Move,2817,2,1,1,1,20,25,12,7,5.17,1.88,5.8,12.91,6.0,10,10,23284310,46,69,13.22,0.1243,2021-02-04
BLR-12053,Hennur,13.044885,77.624758,Brigade Group,Apartment,Semi-furnished,Resale,1250,3,2,1,1,7,25,15,13,2.11,3.02,7.28,8.78,7.8,6,4,12031233,86,69,10.82,0.1073,2021-05-01
