property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date,price_per_sqft,listing_year,listing_month,location_score,amenity_index,age_bucket,trend_category,distance_composite,proximity_score,roi_estimate,furnish_numeric,luxury_score,value_ratio,location_encoded,builder_name_encoded,property_type_encoded,furnishing_encoded,listing_type_encoded,trend_category_encoded,predicted_price,price_gap,price_gap_pct,cluster,segment_label,valuation_label,sell_signal
BLR-10349,Electronic City,12.853876,77.649756,Prestige Group,Apartment,Semi-furnished,Ready to Move,2047,2,1,0,0,1,13,15,3,3.39,7.65,6.75,14.39,6.5,6,8,13837988,96,59,14.63,0.1759,2022-08-27,6760.13,2022,8,6.8,0.15,3,Hot,7.664,4.33,24.16,1,0.26,1.003,4,5,0,1,1,2,13524222.0,313766.0,2.32,3,Premium,Fair Value,STRONG BUY
BLR-10359,Electronic City,12.838412,77.670861,Shriram Properties,Builder Floor,Unfurnished,New Launch,2065,4,3,1,0,1,3,2,9,1.21,4.67,5.85,16.96,7.0,9,5,16681650,85,63,19.0,0.1543,2020-07-22,8078.28,2020,7,7.0,0.45,0,Hot,6.768,4.99,21.57,0,0.286,1.209,4,8,1,2,0,2,17888202.0,-1206552.0,-6.74,2,Budget,Fair Value,STRONG BUY
BLR-10364,Electronic City,12.85484,77.663189,Sobha Ltd,Apartment,Fully-furnished,Resale,1866,4,4,0,0,1,11,12,5,2.58,5.88,3.27,14.96,6.7,9,6,15023142,64,37,18.06,0.1738,2020-12-15,8050.99,2020,12,7.18,0.25,3,Hot,6.473,5.21,21.69,2,0.374,1.089,4,9,0,0,2,2,14830818.0,192324.0,1.3,2,Budget,Fair Value,STRONG BUY
BLR-10367,Electronic City,12.851136,77.660664,Mantri Developers,Apartment,Semi-furnished,Ready to Move,735,1,1,2,1,1,18,21,17,5.64,7.98,8.91,15.19,5.5,9,5,7255981,84,93,17.22,0.165,2021-05-15,9872.08,2021,5,6.4,0.85,4,Hot,9.15,3.23,23.49,1,0.507,0.526,4,4,0,1,1,2,6915513.0,340468.0,4.92,2,Budget,Fair Value,STRONG BUY
BLR-10381,Electronic City,12.855116,77.67654,Sobha Ltd,Apartment,Fully-furnished,Resale,2246,3,2,2,0,2,15,23,14,4.46,1.06,0.43,15.7,5.9,6,5,17243096,31,26,13.87,0.1775,2020-08-05,7677.25,2020,8,5.66,0.7,4,Hot,5.784,5.72,20.08,2,0.61,1.25,4,9,0,0,2,2,16851144.0,391952.0,2.33,2,Budget,Fair Value,BUY
BLR-10425,Electronic City,12.844039,77.675877,Lodha Group,Apartment,Unfurnished,Ready to Move,2388,3,2,1,1,2,6,22,16,4.19,3.84,9.63,16.7,5.8,5,10,14364988,68,56,17.29,0.1548,2022-02-03,6015.49,2022,2,6.82,0.8,4,Hot,8.336,3.83,20.56,0,0.443,1.042,4,3,0,2,1,2,14552212.0,-187224.0,-1.29,2,Budget,Fair Value,STRONG BUY
BLR-10450,Electronic City,12.857068,77.666307,Brigade Group,Penthouse,Semi-furnished,Resale,3953,4,4,3,2,28,28,24,20,9.25,7.51,1.11,14.92,4.1,7,9,41057874,86,47,14.66,0.1505,2023-04-19,10386.51,2023,4,6.44,1.0,4,Hot,8.692,3.57,20.76,1,0.837,2.977,4,1,2,1,2,2,38456104.0,2601770.0,6.77,1,Emerging High-Growth,Fair Value,STRONG BUY
BLR-10455,Electronic City,12.849131,77.655541,Puravankara,Plot,Unfurnished,New Launch,1477,0,0,0,1,0,0,13,7,1.35,5.57,6.25,15.14,7.2,7,7,6968115,68,54,18.68,0.1725,2023-09-30,4717.75,2023,9,7.08,0.35,3,Hot,6.622,5.1,22.27,0,0.226,0.505,4,6,3,2,0,2,7084976.5,-116861.5,-1.65,2,Budget,Fair Value,STRONG BUY
BLR-10462,Electronic City,12.852415,77.67353,Assetz Property Group,Apartment,Semi-furnished,New Launch,1193,1,1,2,0,2,10,12,9,1.53,4.05,4.3,15.77,7.0,5,6,9304005,30,59,16.19,0.1614,2024-03-26,7798.83,2024,3,6.1,0.45,3,Hot,6.148,5.45,19.41,1,0.384,0.675,4,0,0,1,0,2,8926903.0,377102.0,4.22,2,Budget,Fair Value,BUY
BLR-10519,Electronic City,12.85335,77.666453,Lodha Group,Apartment,Unfurnished,Resale,1631,3,2,0,0,5,21,14,2,6.73,4.26,5.39,15.28,5.0,6,9,9489482,88,44,17.76,0.1242,2024-03-24,5818.2,2024,3,6.5,0.1,3,Warm,8.105,4.01,18.14,0,0.123,0.688,4,3,0,2,2,3,9393133.0,96349.0,1.03,2,Budget,Fair Value,STRONG BUY
BLR-10552,Electronic City,12.85441,77.674605,Puravankara,Builder Floor,Semi-furnished,Resale,1805,2,2,0,0,2,6,5,4,8.77,0.28,0.43,15.65,4.1,9,4,11446518,88,67,16.38,0.1672,2020-08-04,6341.56,2020,8,5.54,0.2,1,Hot,7.124,4.73,23.13,1,0.258,0.83,4,6,1,1,2,2,11644180.0,-197662.0,-1.7,2,Budget,Fair Value,STRONG BUY
BLR-10554,Electronic City,12.848247,77.6637,Lodha Group,Apartment,Fully-furnished,Resale,1309,2,2,2,0,7,21,22,9,2.46,5.16,6.05,15.63,6.7,7,5,9447186,60,92,17.77,0.1204,2024-12-28,7217.1,2024,12,6.28,0.45,4,Warm,7.01,4.82,17.8,2,0.491,0.685,4,3,0,0,2,3,9759621.0,-312435.0,-3.2,2,Budget,Fair Value,BUY
BLR-10577,Electronic City,12.848003,77.668757,Mantri Developers,Apartment,Unfurnished,New Launch,885,2,1,2,1,4,13,1,8,6.52,0.94,6.93,15.92,5.0,5,8,8115985,89,60,15.51,0.1618,2022-03-05,9170.6,2022,3,5.9,0.4,0,Hot,7.836,4.2,22.43,0,0.303,0.588,4,4,0,2,0,2,8016323.5,99661.5,1.24,2,Budget,Fair Value,STRONG BUY
BLR-10649,Electronic City,12.842934,77.665341,Brigade Group,Apartment,Fully-furnished,New Launch,1371,1,1,0,1,6,11,1,15,6.15,3.99,8.52,16.23,5.1,6,8,13304190,63,62,15.67,0.165,2020-03-23,9704.0,2020,3,6.24,0.75,0,Hot,8.712,3.56,21.51,2,0.52,0.965,4,1,0,0,0,2,13509383.0,-205193.0,-1.52,2,Budget,Fair Value,STRONG BUY
BLR-10666,Electronic City,12.859363,77.654103,Shriram Properties,Apartment,Fully-furnished,Resale,2350,5,5,2,0,15,23,11,14,5.03,3.93,5.53,14.05,5.9,9,7,17921073,38,84,17.46,0.1497,2022-12-25,7625.99,2022,12,7.16,0.7,3,Hot,7.165,4.7,19.39,2,0.616,1.299,4,8,0,0,2,2,18631664.0,-710591.0,-3.81,2,Budget,Fair Value,BUY
BLR-10675,Electronic City,12.834134,77.674821,Puravankara,Builder Floor,Fully-furnished,Resale,2253,4,4,0,0,1,3,4,20,6.83,2.01,9.6,17.59,4.6,5,10,18294009,56,25,14.22,0.1394,2022-09-11,8119.84,2022,9,6.34,1.0,1,Warm,9.11,3.26,17.49,2,0.585,1.326,4,6,1,0,2,3,18389896.0,-95887.0,-0.52,2,Budget,Fair Value,BUY
BLR-10710,Electronic City,12.841569,77.64873,Sobha Ltd,Apartment,Fully-furnished,New Launch,753,1,1,0,0,11,16,13,18,6.21,2.76,6.12,15.6,5.2,5,8,8081872,47,63,16.01,0.1518,2023-04-03,10732.9,2023,4,5.98,0.9,3,Hot,7.85,4.19,19.42,2,0.47,0.586,4,9,0,0,0,2,8187654.0,-105782.0,-1.29,2,Budget,Fair Value,STRONG BUY
BLR-10714,Electronic City,12.844636,77.663336,Shriram Properties,Apartment,Unfurnished,Ready to Move,909,1,1,2,1,9,11,1,2,1.98,4.79,9.83,15.96,6.8,9,5,7402927,75,81,12.55,0.1758,2020-01-28,8144.03,2020,1,6.92,0.1,0,Hot,7.607,4.37,23.76,0,0.23,0.537,4,8,0,2,1,2,7798610.0,-395683.0,-5.07,3,Premium,Fair Value,BUY
BLR-10733,Electronic City,12.830338,77.663016,Mantri Developers,Penthouse,Unfurnished,Resale,2678,5,4,2,1,29,29,18,4,8.29,4.83,6.9,17.37,4.1,10,10,25649718,94,64,12.61,0.1537,2021-11-01,9577.94,2021,11,7.64,0.2,3,Hot,9.59,2.91,21.99,0,0.361,1.86,4,4,2,2,2,2,25396360.0,253358.0,1.0,3,Premium,Fair Value,STRONG BUY
BLR-10735,Electronic City,12.843336,77.664221,Godrej Properties,Apartment,Semi-furnished,Resale,1861,2,2,1,1,20,20,7,8,9.74,6.31,7.37,16.14,3.7,6,6,15788191,97,32,13.06,0.1443,2021-07-13,8483.71,2021,7,5.08,0.4,2,Hot,10.18,2.47,20.24,1,0.412,1.145,4,2,0,1,2,2,14811416.0,976775.0,6.59,2,Budget,Fair Value,STRONG BUY
BLR-10765,Electronic City,12.847468,77.667435,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,1173,1,1,0,1,7,9,11,7,9.16,0.41,6.56,15.9,4.0,8,10,7547187,77,70,12.89,0.1696,2024-10-26,6434.09,2024,10,7.0,0.35,3,Hot,8.575,3.66,22.91,1,0.308,0.547,4,7,0,1,0,2,7879705.0,-332518.0,-4.22,3,Premium,Fair Value,STRONG BUY
BLR-10790,Electronic City,12.856772,77.67143,Assetz Property Group,Apartment,Unfurnished,Ready to Move,702,2,1,2,0,2,4,11,10,7.25,1.59,3.39,15.24,4.8,8,4,5401785,93,74,12.99,0.1649,2021-05-26,7694.85,2021,5,5.52,0.5,3,Hot,7.344,4.57,23.36,0,0.267,0.392,4,0,0,2,1,2,5675056.5,-273271.5,-4.82,2,Budget,Fair Value,STRONG BUY
BLR-10907,Electronic City,12.851326,77.655998,Shriram Properties,Plot,Semi-furnished,Resale,1239,0,0,0,1,0,0,14,10,6.13,3.36,8.22,14.94,5.3,8,9,6604808,67,56,12.01,0.1425,2020-09-29,5330.76,2020,9,7.22,0.5,3,Hot,8.196,3.94,19.28,1,0.349,0.479,4,8,3,1,2,2,6531621.5,73186.5,1.12,3,Premium,Fair Value,BUY
BLR-10912,Electronic City,12.83222,77.672272,Mantri Developers,Apartment,Unfurnished,Ready to Move,1016,2,2,0,1,1,3,9,14,2.32,5.01,7.55,17.64,6.4,10,9,8812431,66,34,17.97,0.1331,2020-08-30,8673.65,2020,8,8.26,0.7,2,Warm,7.734,4.28,17.63,0,0.286,0.639,4,4,0,2,1,3,8806345.0,6086.0,0.07,2,Budget,Fair Value,BUY
BLR-10919,Electronic City,12.831717,77.648839,Sobha Ltd,Penthouse,Semi-furnished,New Launch,2890,4,4,3,2,23,23,21,14,1.42,4.04,4.89,16.63,6.9,6,10,34118298,70,64,17.02,0.127,2021-07-19,11805.64,2021,7,7.56,0.7,4,Warm,6.44,5.24,18.12,1,0.698,2.474,4,9,2,1,0,3,33986964.0,131334.0,0.39,1,Emerging High-Growth,Fair Value,BUY
BLR-11071,Electronic City,12.834178,77.65365,Puravankara,Builder Floor,Semi-furnished,Resale,1383,3,2,0,0,15,16,15,11,9.77,5.71,2.05,16.57,3.6,6,9,10281044,97,54,13.89,0.1686,2020-05-05,7433.87,2020,5,5.94,0.55,3,Hot,9.114,3.26,23.33,1,0.32,0.745,4,6,1,1,2,2,9959821.0,321223.0,3.23,2,Budget,Fair Value,STRONG BUY
BLR-11104,Electronic City,12.85281,77.666962,Assetz Property Group,Plot,Fully-furnished,New Launch,1392,0,0,0,2,0,0,0,10,6.99,3.69,8.86,15.36,4.9,6,8,9104266,62,91,14.3,0.1552,2024-04-16,6540.42,2024,4,6.16,0.5,0,Hot,8.796,3.49,21.35,2,0.509,0.66,4,0,3,0,0,2,9485291.0,-381025.0,-4.02,2,Budget,Fair Value,BUY
BLR-11134,Electronic City,12.852951,77.666587,Mantri Developers,Apartment,Fully-furnished,New Launch,2724,3,3,0,1,11,21,16,20,6.2,7.47,3.59,15.33,5.2,5,7,21425522,92,28,12.57,0.1315,2021-12-08,7865.46,2021,12,5.68,1.0,3,Warm,8.214,3.92,18.59,2,0.663,1.553,4,4,0,0,0,3,20982716.0,442806.0,2.11,2,Budget,Fair Value,BUY
BLR-11164,Electronic City,12.844768,77.663903,Salarpuria Sattva,Apartment,Unfurnished,Ready to Move,1383,3,2,0,0,2,19,3,5,8.65,5.91,6.12,15.98,4.1,9,8,9148505,34,60,16.16,0.168,2022-03-11,6614.97,2022,3,6.74,0.25,1,Hot,9.428,3.03,20.3,0,0.145,0.663,4,7,0,2,1,2,9754600.0,-606095.0,-6.21,2,Budget,Fair Value,BUY
BLR-11174,Electronic City,12.835942,77.650615,Godrej Properties,Apartment,Unfurnished,Resale,2440,5,4,2,1,5,12,4,19,2.34,4.39,8.41,16.26,6.6,8,5,20879189,35,53,14.1,0.1766,2024-09-11,8557.04,2024,9,6.54,0.95,1,Hot,7.444,4.49,21.0,0,0.534,1.514,4,2,0,2,2,2,20813928.0,65261.0,0.31,2,Budget,Fair Value,BUY
BLR-11177,Electronic City,12.8544,77.675582,Lodha Group,Villa,Unfurnished,Resale,2748,3,3,3,1,1,3,9,15,1.01,6.01,7.99,15.71,7.2,8,4,24942909,88,92,17.72,0.1328,2020-02-14,9076.75,2020,2,6.48,0.75,2,Warm,7.081,4.76,20.44,0,0.552,1.808,4,3,4,2,2,3,25165332.0,-222423.0,-0.88,2,Budget,Fair Value,STRONG BUY
BLR-11182,Electronic City,12.847958,77.661932,Godrej Properties,Apartment,Fully-furnished,Resale,2850,5,5,0,0,10,11,5,4,9.5,6.52,3.54,15.57,3.9,6,5,22485491,68,77,16.63,0.1791,2021-12-02,7889.65,2021,12,4.86,0.2,1,Hot,9.23,3.17,23.62,2,0.421,1.63,4,2,0,0,2,2,22584168.0,-98677.0,-0.44,2,Budget,Fair Value,STRONG BUY
BLR-11220,Electronic City,12.839925,77.67056,Brigade Group,Apartment,Semi-furnished,Ready to Move,2211,2,2,2,0,2,7,20,16,8.01,2.66,6.32,16.8,4.3,9,7,15805439,48,32,18.23,0.144,2020-11-04,7148.55,2020,11,6.52,0.8,3,Hot,8.8,3.49,17.76,1,0.533,1.146,4,1,0,1,1,2,15477308.0,328131.0,2.12,2,Budget,Fair Value,STRONG BUY
BLR-11236,Electronic City,12.842767,77.666899,Puravankara,Plot,Semi-furnished,Ready to Move,2277,0,0,0,2,0,0,4,3,9.69,6.53,0.57,16.33,3.7,9,4,12115666,43,73,18.77,0.1221,2023-12-18,5320.89,2023,12,5.38,0.15,1,Warm,8.894,3.42,16.55,1,0.374,0.878,4,6,3,1,1,3,11848013.0,267653.0,2.26,2,Budget,Fair Value,BUY
BLR-11264,Electronic City,12.852512,77.672588,Brigade Group,Apartment,Semi-furnished,Ready to Move,2194,3,3,1,1,2,7,25,5,6.86,5.87,7.73,15.71,4.9,8,10,14065653,37,66,15.75,0.1703,2023-07-16,6410.96,2023,7,7.36,0.25,4,Hot,9.048,3.31,20.86,1,0.394,1.02,4,1,0,1,1,2,14276648.0,-210995.0,-1.48,0,Mid-range,Fair Value,BUY
BLR-11289,Electronic City,12.840843,77.666687,Shriram Properties,Villa,Semi-furnished,Ready to Move,3612,5,3,3,1,2,3,18,9,9.79,2.33,8.21,16.51,3.6,8,8,27203974,35,75,13.5,0.1295,2021-10-24,7531.55,2021,10,6.24,0.45,3,Warm,9.662,2.85,16.95,1,0.629,1.972,4,8,4,1,1,3,27032718.0,171256.0,0.63,2,Budget,Fair Value,HOLD
BLR-11305,Electronic City,12.842611,77.658382,Sobha Ltd,Apartment,Fully-furnished,Resale,942,2,2,1,1,1,7,23,8,7.47,4.22,3.9,15.92,4.6,9,5,7422432,49,41,13.05,0.1635,2023-12-27,7879.44,2023,12,6.04,0.4,4,Hot,8.218,3.92,20.03,2,0.457,0.538,4,9,0,0,2,2,7519880.0,-97448.0,-1.3,2,Budget,Fair Value,BUY
BLR-11354,Electronic City,12.859064,77.659154,Puravankara,Builder Floor,Unfurnished,Ready to Move,1039,2,1,2,1,9,16,19,7,5.2,3.07,1.34,14.34,5.8,7,10,6425743,67,44,12.3,0.1253,2023-11-03,6184.55,2023,11,7.42,0.35,3,Warm,6.287,5.35,17.2,0,0.3,0.466,4,6,1,2,1,3,6621332.5,-195589.5,-2.95,3,Premium,Fair Value,BUY
BLR-11360,Electronic City,12.858405,77.675327,Godrej Properties,Plot,Unfurnished,Ready to Move,2057,0,0,0,2,0,0,16,16,3.93,2.84,4.38,15.33,6.1,10,5,9628143,37,43,18.24,0.1473,2021-10-05,4680.67,2021,10,6.94,0.8,3,Hot,6.652,5.08,17.87,0,0.423,0.698,4,2,3,2,1,2,9812871.0,-184728.0,-1.88,2,Budget,Fair Value,BUY
BLR-11382,Electronic City,12.839321,77.653848,Brigade Group,Apartment,Semi-furnished,New Launch,2265,4,4,1,0,20,23,21,20,1.54,2.77,7.46,16.05,7.0,5,10,18823545,43,61,12.81,0.1296,2023-04-08,8310.62,2023,4,7.3,1.0,4,Warm,6.598,5.12,16.94,1,0.536,1.365,4,1,0,1,0,3,18817110.0,6435.0,0.03,0,Mid-range,Fair Value,BUY
BLR-11392,Electronic City,12.850376,77.67782,Sobha Ltd,Apartment,Fully-furnished,Ready to Move,894,3,2,0,1,23,24,3,2,6.37,4.08,3.62,16.22,5.0,8,5,8641491,31,67,14.49,0.164,2021-05-30,9666.1,2021,5,5.9,0.1,1,Hot,7.824,4.21,19.96,2,0.329,0.627,4,9,0,0,1,2,8821049.0,-179558.0,-2.04,2,Budget,Fair Value,BUY
BLR-11393,Electronic City,12.850553,77.654994,Mantri Developers,Apartment,Semi-furnished,New Launch,2534,3,3,0,1,3,11,22,3,9.94,1.75,9.57,14.97,3.8,9,4,13472354,38,92,12.56,0.169,2023-09-01,5316.64,2023,9,5.42,0.15,4,Hot,9.486,2.98,21.56,1,0.34,0.977,4,4,0,1,0,2,13767085.0,-294731.0,-2.14,2,Budget,Fair Value,BUY
BLR-11396,Electronic City,12.842938,77.665005,Mantri Developers,Villa,Unfurnished,New Launch,1982,3,2,3,1,1,3,22,3,2.21,2.24,4.4,16.21,6.7,9,7,15550807,53,33,16.43,0.1369,2023-05-27,7846.02,2023,5,7.48,0.15,4,Warm,6.154,5.45,17.33,0,0.356,1.128,4,4,4,2,0,3,15163192.0,387615.0,2.56,2,Budget,Fair Value,BUY
BLR-11439,Electronic City,12.845892,77.658093,Prestige Group,Apartment,Fully-furnished,New Launch,1277,3,3,0,0,1,3,3,14,4.18,4.11,3.44,15.58,6.0,6,9,11952253,80,38,13.07,0.1406,2021-07-20,9359.63,2021,7,6.9,0.7,1,Hot,6.868,4.92,19.2,2,0.452,0.867,4,5,0,0,0,2,11921416.0,30837.0,0.26,3,Premium,Fair Value,STRONG BUY
BLR-11471,Electronic City,12.839644,77.650484,Assetz Property Group,Builder Floor,Unfurnished,Ready to Move,758,1,1,0,1,7,16,17,3,4.27,1.59,0.7,15.87,5.9,8,9,4566884,90,34,13.91,0.1631,2022-08-01,6024.91,2022,8,7.46,0.15,3,Hot,5.92,5.62,21.83,0,0.133,0.331,4,0,1,2,1,2,4444278.5,122605.5,2.76,3,Premium,Fair Value,STRONG BUY
BLR-11479,Electronic City,12.838393,77.663234,Sobha Ltd,Villa,Semi-furnished,Ready to Move,3976,5,3,1,2,3,3,7,7,6.62,1.16,9.13,16.57,4.9,9,5,40472190,66,47,16.62,0.1552,2024-12-04,10179.12,2024,12,6.16,0.35,2,Hot,8.518,3.7,20.23,1,0.576,2.934,4,9,4,1,1,2,39949710.0,522480.0,1.31,2,Budget,Fair Value,STRONG BUY
BLR-11481,Electronic City,12.830971,77.663595,Shriram Properties,Builder Floor,Fully-furnished,Ready to Move,1402,2,1,2,0,4,8,10,7,3.34,5.97,9.98,17.33,6.1,6,6,10314622,60,86,14.1,0.1521,2023-10-25,7357.08,2023,10,6.04,0.35,2,Hot,8.692,3.57,20.79,2,0.472,0.748,4,8,1,0,1,2,10352107.0,-37485.0,-0.36,2,Budget,Fair Value,BUY
BLR-11493,Electronic City,12.833272,77.677133,Assetz Property Group,Apartment,Semi-furnished,Resale,2952,5,4,0,0,5,17,20,8,6.93,5.59,0.7,17.79,4.6,5,7,16167351,79,31,18.19,0.1795,2021-02-18,5476.74,2021,2,5.44,0.4,3,Hot,8.131,3.99,22.83,1,0.377,1.172,4,0,0,1,2,2,16436195.0,-268844.0,-1.64,2,Budget,Fair Value,STRONG BUY
BLR-11526,Electronic City,12.859377,77.657415,Mantri Developers,Apartment,Semi-furnished,Resale,2158,4,3,1,0,6,11,22,13,7.89,2.97,7.28,14.21,4.7,9,8,13025570,47,78,17.99,0.1593,2023-05-21,6035.95,2023,5,6.98,0.65,4,Hot,8.364,3.81,20.62,1,0.442,0.944,4,4,0,1,2,2,14125045.0,-1099475.0,-7.78,2,Budget,Fair Value,STRONG BUY
BLR-11541,Electronic City,12.855731,77.671277,Brigade Group,Apartment,Unfurnished,Ready to Move,1241,1,1,0,1,4,6,17,15,6.47,1.5,9.66,15.33,5.1,8,9,8277123,65,33,16.99,0.1339,2023-05-15,6669.72,2023,5,7.14,0.75,3,Warm,8.329,3.84,17.63,0,0.312,0.6,4,1,0,2,1,3,8564591.0,-287468.0,-3.36,2,Budget,Fair Value,BUY
BLR-11551,Electronic City,12.860102,77.676016,Sobha Ltd,Villa,Unfurnished,Resale,3538,5,4,1,2,2,3,5,5,1.29,4.4,3.52,15.22,7.2,8,7,39505111,48,74,12.77,0.1397,2022-09-04,11165.94,2022,9,7.38,0.25,1,Warm,5.841,5.68,18.59,0,0.425,2.864,4,9,4,2,2,3,39375316.0,129795.0,0.33,0,Mid-range,Fair Value,BUY
BLR-11556,Electronic City,12.833811,77.658214,Assetz Property Group,Plot,Semi-furnished,Resale,1921,0,0,0,1,0,0,18,3,8.16,5.61,5.11,16.8,4.2,10,7,6714002,90,62,16.45,0.1757,2023-12-05,3495.06,2023,12,6.78,0.15,3,Hot,9.2,3.2,23.93,1,0.303,0.487,4,0,3,1,2,2,7306916.5,-592914.5,-8.11,2,Budget,Fair Value,STRONG BUY
BLR-11569,Electronic City,12.831747,77.673047,Lodha Group,Apartment,Semi-furnished,Ready to Move,1690,5,4,1,0,3,11,4,20,5.71,1.68,7.84,17.72,5.1,7,8,15279409,63,66,15.92,0.1559,2024-10-01,9041.07,2024,10,6.54,1.0,1,Hot,8.332,3.84,20.72,1,0.501,1.108,4,3,0,1,1,2,15162788.0,116621.0,0.77,2,Budget,Fair Value,STRONG BUY
BLR-11617,Electronic City,12.852396,77.652803,Salarpuria Sattva,Apartment,Fully-furnished,Resale,1534,5,5,1,1,1,13,8,10,3.56,2.89,6.7,14.68,6.4,8,9,13649171,77,57,17.1,0.1252,2023-10-10,8897.76,2023,10,7.66,0.5,2,Warm,6.834,4.95,18.08,2,0.517,0.99,4,7,0,0,2,3,13638615.0,10556.0,0.08,2,Budget,Fair Value,STRONG BUY
BLR-11633,Electronic City,12.853016,77.660458,Assetz Property Group,Builder Floor,Fully-furnished,Resale,1318,1,1,0,0,2,3,5,8,1.7,3.22,2.98,14.99,7.1,6,5,10147048,36,95,12.66,0.1772,2021-01-24,7698.82,2021,1,6.14,0.4,1,Hot,5.582,5.87,22.37,2,0.379,0.736,4,0,1,0,2,2,10301941.0,-154893.0,-1.5,2,Budget,Fair Value,BUY
BLR-11650,Electronic City,12.830266,77.671483,Lodha Group,Villa,Unfurnished,Ready to Move,4324,4,2,2,2,1,4,18,9,9.57,7.25,8.13,17.79,3.5,7,6,31859990,92,88,17.17,0.1565,2023-12-17,7368.18,2023,12,5.3,0.45,3,Hot,10.873,1.96,22.89,0,0.572,2.31,4,3,4,2,1,2,31986176.0,-126186.0,-0.39,2,Budget,Fair Value,STRONG BUY
BLR-11683,Electronic City,12.851675,77.678113,Sobha Ltd,Apartment,Fully-furnished,Ready to Move,966,3,2,2,1,6,12,14,9,5.29,5.62,7.32,16.12,5.5,10,7,8648891,87,71,13.33,0.1449,2020-02-26,8953.3,2020,2,7.3,0.45,3,Hot,8.47,3.74,20.97,2,0.52,0.627,4,9,0,0,1,2,8600320.0,48571.0,0.56,3,Premium,Fair Value,STRONG BUY
BLR-11712,Electronic City,12.844614,77.666569,Sobha Ltd,Apartment,Unfurnished,Ready to Move,1810,5,5,0,0,15,23,22,17,7.02,3.22,1.63,16.13,4.8,10,6,12953727,93,94,17.85,0.1295,2021-04-07,7156.76,2021,4,6.72,0.85,4,Warm,7.46,4.48,20.42,0,0.321,0.939,4,9,0,2,1,3,13330418.0,-376691.0,-2.83,2,Budget,Fair Value,STRONG BUY
BLR-11724,Electronic City,12.859012,77.662595,Sobha Ltd,Apartment,Semi-furnished,Resale,2943,5,4,1,0,3,8,2,6,5.52,3.5,5.21,14.53,5.6,5,10,26772662,39,25,13.99,0.1405,2022-01-14,9097.06,2022,1,6.74,0.3,0,Hot,7.306,4.6,16.75,1,0.402,1.941,4,9,0,1,2,2,26409814.0,362848.0,1.37,0,Mid-range,Fair Value,BUY
BLR-11743,Electronic City,12.849477,77.673476,Brigade Group,Apartment,Semi-furnished,Ready to Move,1841,5,4,2,1,3,19,0,11,7.77,3.36,9.4,16.05,4.5,5,9,18073293,71,32,12.56,0.1541,2023-10-04,9817.11,2023,10,6.0,0.55,0,Hot,9.284,3.13,19.92,1,0.498,1.31,4,1,0,1,1,2,18242012.0,-168719.0,-0.92,2,Budget,Fair Value,BUY
BLR-11798,Electronic City,12.836588,77.671274,Assetz Property Group,Villa,Unfurnished,Resale,2593,3,3,2,1,2,2,9,16,7.32,0.91,1.12,17.16,4.5,8,10,23441558,88,67,15.16,0.1708,2022-01-11,9040.32,2022,1,7.2,0.8,2,Hot,7.258,4.63,23.49,0,0.506,1.7,4,0,4,2,2,2,22990468.0,451090.0,1.96,3,Premium,Fair Value,STRONG BUY
BLR-11813,Electronic City,12.851234,77.675425,Lodha Group,Apartment,Semi-furnished,New Launch,818,3,2,0,1,21,23,7,6,2.91,5.15,4.45,16.0,6.4,7,7,7885019,37,53,12.89,0.1657,2023-01-14,9639.39,2023,1,6.76,0.3,2,Hot,6.938,4.87,20.01,1,0.274,0.572,4,3,0,1,0,2,7567653.5,317365.5,4.19,0,Mid-range,Fair Value,BUY
BLR-11832,Electronic City,12.859963,77.673444,Salarpuria Sattva,Apartment,Semi-furnished,Resale,2213,5,5,2,0,4,17,0,19,4.69,5.23,2.96,15.07,5.9,5,6,21420513,69,79,13.65,0.153,2021-11-18,9679.4,2021,11,5.66,0.95,0,Hot,7.047,4.79,21.12,1,0.57,1.553,4,7,0,1,2,2,21191440.0,229073.0,1.08,2,Budget,Fair Value,BUY
BLR-11843,Electronic City,12.857502,77.656072,Assetz Property Group,Apartment,Fully-furnished,New Launch,2312,5,5,1,1,11,15,6,5,7.13,2.4,5.03,14.33,5.0,9,4,19341309,98,45,12.2,0.13,2023-07-24,8365.62,2023,7,5.9,0.25,2,Warm,7.564,4.41,19.25,2,0.501,1.402,4,0,0,0,0,3,19382782.0,-41473.0,-0.21,2,Budget,Fair Value,BUY
BLR-11870,Electronic City,12.858097,77.657438,Sobha Ltd,Builder Floor,Unfurnished,New Launch,1102,1,1,2,0,2,15,4,10,1.02,6.22,6.47,14.34,7.4,6,6,9752380,66,55,13.09,0.1213,2021-04-18,8849.71,2021,4,6.56,0.5,1,Warm,6.48,5.21,17.08,0,0.291,0.707,4,9,1,2,0,3,9815433.0,-63053.0,-0.64,2,Budget,Fair Value,BUY
